id,text,hour,dayofweek,authorMeta.id,authorMeta.verified,authorMeta.following,authorMeta.fans,authorMeta.heart,authorMeta.video,authorMeta.digg,musicMeta.musicId,musicMeta.musicOriginal,musicMeta.duration,videoMeta.duration,diggCount,shareCount,playCount,commentCount,numHashtags,popular,fyp,foryou,foryoupage,viral,fypシ,funny,xyzbca,comedy,duet,tiktok,fy,parati
6.94E+18,24,20,3,6.63E+18,0,808,139800,2800000,280,70600,6.94E+18,1,7,7,766,7,10400,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0
6.94E+18,64,18,1,6.63E+18,0,808,139800,2800000,280,70600,6.93E+18,1,7,7,354,0,3171,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0
6.94E+18,84,23,0,6.63E+18,0,808,139800,2800000,280,70600,6.92E+18,1,8,8,537,0,6393,3,3,0,0,1,0,0,0,0,1,0,0,0,0,0
6.94E+18,29,23,5,6.63E+18,0,808,139800,2800000,280,70600,6.82E+18,0,8,8,205,1,1487,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6.94E+18,66,0,4,6.63E+18,0,808,139800,2800000,280,70600,6.92E+18,1,9,9,171,0,1288,4,2,0,0,0,1,0,0,0,0,0,0,0,0,0
6.93E+18,53,20,0,6.63E+18,0,808,139800,2800000,280,70600,6.90E+18,1,16,15,285,0,2531,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0
6.93E+18,48,0,5,6.63E+18,0,808,139800,2800000,280,70600,6.91E+18,1,7,8,423,3,3702,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
6.93E+18,23,1,4,6.63E+18,0,808,139800,2800000,280,70600,6.93E+18,1,6,6,441,4,4305,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6.93E+18,97,18,2,6.63E+18,0,808,139800,2800000,280,70600,6.87E+18,1,57,48,96,1,1197,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
6.93E+18,69,1,1,6.63E+18,0,808,139800,2800000,280,70600,6.93E+18,1,12,12,199,3,1750,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
6.93E+18,58,4,4,6.63E+18,0,808,139800,2800000,280,70600,6.92E+18,1,9,6,514,0,9860,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0
6.93E+18,49,2,3,6.63E+18,0,808,139800,2800000,280,70600,6.90E+18,1,16,15,303,1,2646,6,4,0,1,0,0,0,0,0,0,0,0,0,0,0
6.92E+18,67,1,0,6.63E+18,0,808,139800,2800000,280,70600,6.71E+18,1,47,38,287,0,1971,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0
6.92E+18,57,18,5,6.63E+18,0,808,139800,2800000,280,70600,6.92E+18,1,8,8,356,2,3084,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0
6.92E+18,48,22,3,6.63E+18,0,808,139800,2800000,280,70600,6.92E+18,1,9,9,529,4,3679,0,5,0,1,0,0,0,0,0,0,1,0,0,0,0
6.92E+18,34,18,6,6.63E+18,0,808,139800,2800000,280,70600,6.91E+18,0,30,15,246,1,1908,5,3,0,1,1,0,0,0,0,0,0,0,0,0,0
6.92E+18,66,17,2,6.63E+18,0,808,139800,2800000,280,70600,6.74E+18,1,33,33,281,12,3398,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0
6.92E+18,77,18,4,6.63E+18,0,808,139800,2800000,280,70600,6.91E+18,1,19,15,261,0,2476,3,4,0,1,0,0,0,0,0,0,0,0,0,0,0
6.95E+18,150,22,5,6.76E+18,0,25,179700,12300000,509,9951,6.94E+18,1,40,24,1390,2,6184,67,14,0,1,1,1,0,0,0,0,0,0,0,0,0
6.95E+18,149,21,1,6.76E+18,0,25,179700,12300000,509,9951,6.94E+18,1,31,25,3251,5,16100,49,15,0,1,1,1,0,0,0,0,0,0,0,0,0
6.94E+18,146,0,4,6.76E+18,0,25,179700,12300000,509,9951,6.94E+18,1,25,24,3608,13,18700,43,15,0,1,1,1,0,0,0,0,0,0,0,0,0
6.94E+18,148,1,3,6.76E+18,0,25,179700,12300000,509,9951,6.90E+18,1,57,24,4307,7,21500,140,15,0,1,1,1,0,0,0,0,0,0,0,0,0
6.94E+18,150,22,1,6.76E+18,0,25,179700,12300000,509,9951,6.76E+18,0,30,29,4001,23,18900,67,15,0,1,1,1,0,0,0,0,0,0,0,0,0
6.94E+18,150,22,0,6.76E+18,0,25,179700,12300000,509,9951,6.92E+18,0,45,24,3003,4,15700,36,16,0,1,1,1,0,0,0,0,0,0,0,0,0
6.94E+18,149,22,5,6.76E+18,0,25,179700,12300000,509,9951,6.75E+18,0,60,35,5301,8,23200,25,15,0,1,1,1,0,0,0,0,0,0,0,0,0
6.94E+18,149,23,4,6.76E+18,0,25,179700,12300000,509,9951,6.82E+18,0,29,22,10600,9,113500,85,13,0,1,1,0,0,0,0,0,0,0,0,0,0
6.94E+18,147,23,2,6.76E+18,0,25,179700,12300000,509,9951,6.90E+18,0,225,25,1710,3,9314,49,13,0,1,1,1,0,0,0,0,0,0,0,0,0
6.94E+18,60,1,1,6.76E+18,0,25,179700,12300000,509,9951,6.94E+18,1,42,26,3724,11,18200,51,4,0,1,1,1,0,0,0,0,0,0,0,0,0
6.94E+18,126,2,0,6.76E+18,0,25,179700,12300000,509,9951,6.75E+18,0,60,41,1818,9,9073,27,11,0,1,1,1,0,0,0,0,0,0,0,0,0
6.94E+18,109,2,6,6.76E+18,0,25,179700,12300000,509,9951,6.94E+18,1,42,24,2514,1,12600,19,8,0,1,1,1,0,0,0,0,0,0,0,0,0
6.94E+18,96,0,5,6.76E+18,0,25,179700,12300000,509,9951,6.76E+18,0,60,48,7622,63,34300,87,9,0,1,1,1,0,0,0,0,0,0,0,0,0
6.94E+18,74,22,4,6.76E+18,0,25,179700,12300000,509,9951,6.90E+18,0,225,24,3747,3,18000,29,5,0,1,1,1,0,0,0,0,0,0,0,0,0
6.94E+18,138,0,3,6.76E+18,0,25,179700,12300000,509,9951,6.75E+18,0,60,58,3468,10,17600,32,11,0,1,1,1,0,0,0,0,0,0,0,0,0
6.94E+18,148,0,2,6.76E+18,0,25,179700,12300000,509,9951,6.93E+18,1,59,24,4492,9,21900,53,13,0,1,1,1,0,0,0,0,0,0,0,0,0
6.94E+18,150,3,1,6.76E+18,0,25,179700,12300000,509,9951,6.93E+18,1,59,46,2376,2,11100,25,15,0,1,1,1,0,0,0,0,0,0,0,0,0
6.94E+18,146,21,5,6.76E+18,0,25,179700,12300000,509,9951,6.94E+18,0,45,24,2431,1,13200,25,16,0,1,1,1,0,0,0,0,0,0,0,0,0
6.94E+18,146,22,3,6.76E+18,0,25,179700,12300000,509,9951,6.90E+18,1,57,24,7410,11,34400,121,16,0,1,1,1,0,0,0,0,0,0,0,0,0
6.94E+18,150,2,3,6.76E+18,0,25,179700,12300000,509,9951,6.93E+18,1,59,26,9238,44,58400,368,16,0,1,1,1,0,0,0,0,0,0,0,0,0
6.94E+18,149,1,3,6.76E+18,0,25,179700,12300000,509,9951,6.87E+18,0,60,25,4833,2,26000,99,15,0,1,1,1,0,0,0,0,0,0,0,0,0
6.93E+18,147,4,1,6.76E+18,0,25,179700,12300000,509,9951,6.89E+18,0,30,24,7730,9,33100,48,15,0,1,1,1,0,0,0,0,0,0,0,0,0
6.93E+18,150,0,0,6.76E+18,0,25,179700,12300000,509,9951,6.42E+18,0,39,25,8339,11,34700,126,16,0,1,1,1,0,0,0,0,0,0,0,0,0
6.93E+18,150,23,4,6.76E+18,0,25,179700,12300000,509,9951,6.93E+18,0,45,24,8653,11,52700,370,16,0,1,1,1,0,0,0,0,0,0,0,0,0
6.93E+18,149,20,3,6.76E+18,0,25,179700,12300000,509,9951,6.91E+18,1,41,24,3948,35,22600,324,16,0,1,1,1,0,0,0,0,0,0,0,0,0
6.95E+18,0,6,5,6.63E+18,0,72,124800,2600000,110,92700,6.95E+18,1,6,5,29,0,273,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.95E+18,0,5,5,6.63E+18,0,72,124800,2600000,110,92700,6.94E+18,1,7,7,70,1,445,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.94E+18,56,1,0,6.63E+18,0,72,124800,2600000,110,92700,6.93E+18,1,49,49,49,0,561,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.94E+18,48,17,6,6.63E+18,0,72,124800,2600000,110,92700,6.92E+18,1,38,8,39,0,620,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0
6.93E+18,0,3,1,6.63E+18,0,72,124800,2600000,110,92700,6.64E+18,1,14,11,38,0,505,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.93E+18,26,1,0,6.63E+18,0,72,124800,2600000,110,92700,6.64E+18,1,14,14,32,0,431,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.93E+18,59,5,4,6.63E+18,0,72,124800,2600000,110,92700,6.92E+18,1,9,10,98,0,1070,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.93E+18,12,4,3,6.63E+18,0,72,124800,2600000,110,92700,6.90E+18,0,15,15,31,1,496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.92E+18,34,2,1,6.63E+18,0,72,124800,2600000,110,92700,6.60E+18,0,30,15,40,1,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.92E+18,22,19,5,6.63E+18,0,72,124800,2600000,110,92700,6.91E+18,1,27,14,46,0,680,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.92E+18,0,5,5,6.63E+18,0,72,124800,2600000,110,92700,6.91E+18,1,7,7,31,0,575,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.92E+18,57,1,4,6.63E+18,0,72,124800,2600000,110,92700,6.79E+18,0,20,14,148,6,1112,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.91E+18,3,6,4,6.63E+18,0,72,124800,2600000,110,92700,6.84E+18,1,10,10,73,0,1001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.91E+18,22,6,4,6.63E+18,0,72,124800,2600000,110,92700,6.89E+18,1,7,7,104,0,930,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6.91E+18,19,0,3,6.63E+18,0,72,124800,2600000,110,92700,6.60E+18,0,30,11,78,0,956,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.91E+18,22,3,6,6.63E+18,0,72,124800,2600000,110,92700,6.90E+18,1,15,6,107,0,1009,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.91E+18,74,2,6,6.63E+18,0,72,124800,2600000,110,92700,6.88E+18,1,10,10,157,1,1218,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0
6.91E+18,6,5,5,6.63E+18,0,72,124800,2600000,110,92700,6.88E+18,1,10,10,43,0,680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.91E+18,0,3,5,6.63E+18,0,72,124800,2600000,110,92700,6.76E+18,1,14,14,33,0,601,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.91E+18,68,5,4,6.63E+18,0,72,124800,2600000,110,92700,6.88E+18,1,56,15,88,0,1027,10,1,0,0,0,0,0,0,0,0,0,1,0,0,0
6.91E+18,34,21,2,6.63E+18,0,72,124800,2600000,110,92700,6.83E+18,1,14,10,107,0,1203,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.90E+18,15,22,2,6.63E+18,0,72,124800,2600000,110,92700,6.89E+18,1,10,10,63,0,817,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.90E+18,10,2,4,6.63E+18,0,72,124800,2600000,110,92700,6.90E+18,1,15,15,417,1,3011,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.90E+18,15,1,4,6.63E+18,0,72,124800,2600000,110,92700,6.89E+18,1,32,14,59,0,639,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0
6.90E+18,27,4,0,6.63E+18,0,72,124800,2600000,110,92700,6.89E+18,1,28,15,38,0,514,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0
6.95E+18,78,18,4,1.50E+17,0,138,128800,2200000,271,39500,6.93E+18,1,15,15,367,1,1837,10,4,0,1,1,1,0,0,0,0,0,0,0,1,0
6.95E+18,41,18,3,1.50E+17,0,138,128800,2200000,271,39500,6.94E+18,1,11,11,471,4,2268,8,4,0,1,1,1,0,0,0,0,0,0,0,1,0
6.94E+18,99,17,6,1.50E+17,0,138,128800,2200000,271,39500,6.92E+18,0,21,21,242,0,1372,5,6,0,1,1,1,0,0,0,0,0,0,0,1,0
6.94E+18,82,17,5,1.50E+17,0,138,128800,2200000,271,39500,6.90E+18,0,60,15,166,2,1134,3,6,0,1,1,1,0,0,0,0,0,0,0,1,0
6.94E+18,82,19,4,1.50E+17,0,138,128800,2200000,271,39500,6.94E+18,0,60,15,862,37,3472,14,7,0,1,1,1,0,0,0,0,0,0,0,1,0
6.94E+18,71,17,3,1.50E+17,0,138,128800,2200000,271,39500,6.92E+18,1,31,13,293,2,1845,4,8,0,1,1,1,0,0,0,0,0,0,0,1,0
6.94E+18,81,17,2,1.50E+17,0,138,128800,2200000,271,39500,6.94E+18,0,60,15,1519,33,5684,40,6,0,1,1,1,0,0,0,0,0,0,0,1,0
6.94E+18,110,17,1,1.50E+17,0,138,128800,2200000,271,39500,6.94E+18,0,60,15,747,4,4021,23,6,0,1,1,1,0,0,0,0,0,0,0,1,0
6.94E+18,109,20,0,1.50E+17,0,138,128800,2200000,271,39500,6.70E+18,0,30,15,257,1,1762,7,4,0,1,1,1,0,0,0,0,0,0,0,1,0
6.94E+18,127,22,5,1.50E+17,0,138,128800,2200000,271,39500,6.94E+18,1,32,32,75,1,908,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0
6.94E+18,74,18,5,1.50E+17,0,138,128800,2200000,271,39500,6.91E+18,1,32,15,124,2,971,9,4,0,1,1,1,0,0,0,0,0,0,0,1,0
6.94E+18,46,17,3,1.50E+17,0,138,128800,2200000,271,39500,6.93E+18,0,9,10,523,3,2844,10,4,0,1,1,1,0,0,0,0,0,0,0,1,0
6.94E+18,50,18,2,1.50E+17,0,138,128800,2200000,271,39500,6.83E+18,1,59,9,216,1,1757,4,4,0,1,1,1,0,0,0,0,0,0,0,1,0
6.94E+18,66,18,1,1.50E+17,0,138,128800,2200000,271,39500,6.93E+18,1,11,11,536,3,3288,16,4,0,1,1,1,0,0,0,0,0,0,0,1,0
6.94E+18,45,18,0,1.50E+17,0,138,128800,2200000,271,39500,6.90E+18,1,16,15,554,2,3019,12,4,0,1,1,1,0,0,0,0,0,0,0,1,0
6.94E+18,58,20,4,1.50E+17,0,138,128800,2200000,271,39500,6.92E+18,1,18,15,1369,16,6553,24,4,0,1,1,1,0,0,0,0,0,0,0,1,0
6.94E+18,67,18,3,1.50E+17,0,138,128800,2200000,271,39500,6.92E+18,0,24,15,186,0,1657,5,4,0,1,1,1,0,0,0,0,0,0,0,1,0
6.94E+18,145,19,2,1.50E+17,0,138,128800,2200000,271,39500,6.94E+18,0,30,30,85,0,1019,4,6,0,1,1,1,0,0,0,0,0,0,0,1,0
6.94E+18,99,18,1,1.50E+17,0,138,128800,2200000,271,39500,6.94E+18,0,30,30,107,1,1257,3,7,0,1,1,1,0,0,0,0,0,0,0,1,0
6.94E+18,62,20,0,1.50E+17,0,138,128800,2200000,271,39500,6.94E+18,0,30,30,87,2,965,8,7,0,1,1,1,0,0,0,0,0,0,0,1,0
6.94E+18,55,17,1,1.50E+17,0,138,128800,2200000,271,39500,6.92E+18,1,13,14,812,2,4604,12,4,0,1,1,1,0,0,0,0,0,0,0,1,0
6.93E+18,28,18,0,1.50E+17,0,138,128800,2200000,271,39500,6.58E+18,1,14,12,189,1,1520,5,4,0,1,1,1,0,0,0,0,0,0,0,1,0
6.93E+18,28,17,6,1.50E+17,0,138,128800,2200000,271,39500,6.82E+18,1,10,11,167,3,1525,5,4,0,1,1,1,0,0,0,0,0,0,0,1,0
6.93E+18,61,20,5,1.50E+17,0,138,128800,2200000,271,39500,6.93E+18,1,8,9,300,0,1945,5,4,0,1,1,1,0,0,0,0,0,0,0,1,0
6.93E+18,58,19,4,1.50E+17,0,138,128800,2200000,271,39500,6.92E+18,1,24,15,730,7,3711,9,4,0,1,1,1,0,0,0,0,0,0,0,1,0
6.84E+18,57,19,6,6.65E+18,0,25,245200,2200000,377,4101,6.80E+18,1,16,15,1542,52,11200,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0
6.84E+18,2,18,6,6.65E+18,0,25,245200,2200000,377,4101,6.82E+18,1,25,15,3742,152,32900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.84E+18,40,14,6,6.65E+18,0,25,245200,2200000,377,4101,6.84E+18,1,15,15,1824,169,13400,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0
6.84E+18,0,14,6,6.65E+18,0,25,245200,2200000,377,4101,6.61E+18,1,28,15,630,33,5961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.84E+18,42,14,6,6.65E+18,0,25,245200,2200000,377,4101,6.80E+18,1,14,15,2313,294,22900,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0
6.84E+18,40,14,6,6.65E+18,0,25,245200,2200000,377,4101,6.83E+18,1,12,12,2317,101,15100,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0
6.84E+18,0,20,5,6.65E+18,0,25,245200,2200000,377,4101,6.80E+18,1,13,13,691,53,6322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.84E+18,40,16,5,6.65E+18,0,25,245200,2200000,377,4101,6.79E+18,1,26,9,6251,947,59400,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0
6.84E+18,40,15,5,6.65E+18,0,25,245200,2200000,377,4101,6.63E+18,1,15,15,2603,423,25500,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0
6.84E+18,42,15,5,6.65E+18,0,25,245200,2200000,377,4101,6.83E+18,1,29,15,721,66,6706,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0
6.84E+18,40,20,4,6.65E+18,0,25,245200,2200000,377,4101,6.83E+18,1,9,9,1125,107,9499,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0
6.84E+18,2,20,4,6.65E+18,0,25,245200,2200000,377,4101,6.71E+18,1,15,15,5061,1199,66000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.84E+18,1,0,4,6.65E+18,0,25,245200,2200000,377,4101,6.75E+18,1,14,14,1739,178,13200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.84E+18,2,20,3,6.65E+18,0,25,245200,2200000,377,4101,6.71E+18,1,10,10,5439,1049,48500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.84E+18,1,19,3,6.65E+18,0,25,245200,2200000,377,4101,6.73E+18,1,60,11,673,18,7144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.84E+18,2,21,6,6.65E+18,0,25,245200,2200000,377,4101,6.67E+18,1,21,15,40500,1965,261200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.84E+18,1,17,6,6.65E+18,0,25,245200,2200000,377,4101,6.63E+18,1,11,11,12100,943,100300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.84E+18,1,17,6,6.65E+18,0,25,245200,2200000,377,4101,6.80E+18,1,10,11,3472,245,25700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.84E+18,1,17,6,6.65E+18,0,25,245200,2200000,377,4101,3.16E+17,1,14,14,5541,280,51300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.84E+18,0,14,5,6.65E+18,0,25,245200,2200000,377,4101,6.74E+18,1,12,12,29100,4617,289200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.84E+18,42,13,5,6.65E+18,0,25,245200,2200000,377,4101,6.67E+18,1,29,15,11900,2132,129500,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0
6.84E+18,41,14,3,6.65E+18,0,25,245200,2200000,377,4101,6.80E+18,1,12,12,814,25,9108,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0
6.84E+18,55,14,3,6.65E+18,0,25,245200,2200000,377,4101,6.64E+18,1,14,15,2122,207,22200,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0
6.84E+18,40,14,3,6.65E+18,0,25,245200,2200000,377,4101,6.81E+18,1,14,14,894,64,9036,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0
6.84E+18,51,23,2,6.65E+18,0,25,245200,2200000,377,4101,6.58E+18,1,14,14,1147,40,13700,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0
6.95E+18,20,18,4,6.83E+18,0,87,131900,1500000,26,10400,6.61E+18,0,46,31,302,3,1490,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.91E+18,86,9,3,6.83E+18,0,87,131900,1500000,26,10400,6.85E+18,1,59,20,54700,38,526000,2398,6,1,0,0,0,0,0,0,0,0,0,0,0,0
6.91E+18,72,13,5,6.83E+18,0,87,131900,1500000,26,10400,6.87E+18,1,59,27,9431,6,131400,89,5,0,0,0,0,0,0,0,0,0,0,0,0,0
6.91E+18,86,13,0,6.83E+18,0,87,131900,1500000,26,10400,6.73E+18,0,60,39,147500,143,1200000,1791,4,1,0,0,0,0,0,0,0,0,0,0,0,0
6.91E+18,64,18,3,6.83E+18,0,87,131900,1500000,26,10400,6.68E+18,0,24,9,4945,12,80000,106,4,0,0,0,0,0,0,0,0,0,0,0,0,0
6.91E+18,57,8,3,6.83E+18,0,87,131900,1500000,26,10400,2.11E+17,0,30,15,27500,14,195600,242,4,0,0,0,0,0,0,0,0,0,0,0,0,0
6.91E+18,84,9,2,6.83E+18,0,87,131900,1500000,26,10400,6.76E+18,0,60,19,284500,413,1800000,1543,7,1,0,0,0,0,0,0,0,0,0,0,0,0
6.91E+18,0,8,6,6.83E+18,0,87,131900,1500000,26,10400,6.91E+18,1,14,14,14500,402,133700,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.90E+18,87,9,5,6.83E+18,0,87,131900,1500000,26,10400,6.75E+18,0,60,23,26600,13,294900,270,3,0,0,0,0,0,0,0,0,0,0,0,0,0
6.90E+18,121,9,3,6.83E+18,0,87,131900,1500000,26,10400,6.74E+18,1,30,19,19200,16,308900,180,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6.90E+18,113,10,2,6.83E+18,0,87,131900,1500000,26,10400,5.00E+18,0,30,23,267100,197,4500000,698,5,1,0,0,0,0,0,0,0,0,0,0,0,0
6.90E+18,73,9,1,6.83E+18,0,87,131900,1500000,26,10400,6.71E+18,0,30,30,165700,669,753700,5824,5,1,0,0,0,0,0,0,0,0,0,0,0,0
6.90E+18,79,11,6,6.83E+18,0,87,131900,1500000,26,10400,6.85E+18,1,59,25,32900,389,455600,893,6,0,0,0,0,0,0,0,0,0,0,0,0,0
6.90E+18,66,2,6,6.83E+18,0,87,131900,1500000,26,10400,6.86E+18,1,27,27,27100,164,258200,390,5,0,0,0,0,0,0,0,0,0,0,0,0,0
6.90E+18,119,12,4,6.83E+18,0,87,131900,1500000,26,10400,6.79E+18,0,30,29,69400,56,380100,567,6,0,0,0,0,1,0,0,0,0,0,0,0,1
6.90E+18,31,12,2,6.83E+18,0,87,131900,1500000,26,10400,6.87E+18,1,50,23,20700,28,159600,1290,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.90E+18,126,13,0,6.83E+18,0,87,131900,1500000,26,10400,6.88E+18,0,30,21,122800,84,771400,5534,8,1,1,0,0,1,0,0,0,0,0,0,0,0
6.89E+18,57,14,2,6.83E+18,0,87,131900,1500000,26,10400,6.89E+18,1,12,12,11000,234,138000,154,4,0,0,0,0,0,0,0,0,0,0,0,0,0
6.89E+18,71,16,6,6.83E+18,0,87,131900,1500000,26,10400,6.79E+18,0,30,14,12900,13,173100,879,2,0,0,0,0,0,0,0,0,0,0,0,0,0
6.89E+18,80,12,1,6.83E+18,0,87,131900,1500000,26,10400,6.89E+18,0,40,40,24600,33,148800,680,6,0,0,1,0,0,0,0,0,0,0,0,0,1
6.89E+18,62,15,0,6.83E+18,0,87,131900,1500000,26,10400,6.71E+18,0,60,59,9318,47,88800,138,5,0,0,1,0,1,0,0,0,0,0,0,0,1
6.89E+18,71,22,5,6.83E+18,0,87,131900,1500000,26,10400,6.88E+18,0,30,21,3869,8,57300,79,3,0,0,0,0,0,0,0,0,0,0,0,0,0
6.89E+18,80,15,4,6.83E+18,0,87,131900,1500000,26,10400,6.77E+18,0,30,34,7093,9,164700,124,4,0,0,0,0,0,0,0,0,0,0,0,0,1
6.89E+18,8,12,3,6.83E+18,0,87,131900,1500000,26,10400,5.00E+18,0,30,16,87500,101,785700,1869,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6.89E+18,66,11,5,6.83E+18,0,87,131900,1500000,26,10400,6.75E+18,0,60,41,39800,40,626500,185,6,1,0,1,0,1,0,0,0,0,0,0,0,1
6.95E+18,60,9,5,6.84E+18,0,8,210400,1700000,37,120,6.92E+18,1,9,10,1788,19,8738,108,3,0,1,0,0,0,0,0,0,0,0,0,0,0
6.95E+18,47,13,4,6.84E+18,0,8,210400,1700000,37,120,6.88E+18,1,36,25,827,19,3536,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0
6.95E+18,27,0,3,6.84E+18,0,8,210400,1700000,37,120,6.92E+18,1,32,14,182,6,1382,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0
6.95E+18,28,12,2,6.84E+18,0,8,210400,1700000,37,120,6.94E+18,1,21,30,574,20,2422,5,3,0,1,0,0,0,0,0,0,0,0,0,0,0
6.95E+18,29,12,1,6.84E+18,0,8,210400,1700000,37,120,6.92E+18,1,32,19,4240,194,14800,54,2,0,0,0,0,0,0,0,0,0,0,0,0,0
6.95E+18,27,5,1,6.84E+18,0,8,210400,1700000,37,120,6.93E+18,1,31,26,395,13,1429,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0
6.94E+18,36,23,4,6.84E+18,0,8,210400,1700000,37,120,6.91E+18,1,11,11,413,11,1996,7,3,0,1,0,0,0,0,0,0,0,0,0,0,0
6.94E+18,30,10,4,6.84E+18,0,8,210400,1700000,37,120,6.93E+18,1,43,19,28000,784,75900,252,3,0,1,0,0,0,0,0,0,0,0,0,0,0
6.94E+18,28,11,3,6.84E+18,0,8,210400,1700000,37,120,6.93E+18,1,43,18,4374,143,16900,50,3,0,1,0,0,0,0,0,0,0,0,0,0,0
6.94E+18,20,1,2,6.84E+18,0,8,210400,1700000,37,120,6.61E+18,1,12,7,2640,80,9763,28,2,0,1,0,0,0,0,0,0,0,0,0,0,0
6.94E+18,29,3,1,6.84E+18,0,8,210400,1700000,37,120,6.93E+18,1,24,17,1776,28,7440,13,3,0,1,0,0,0,0,0,0,0,0,0,0,0
6.94E+18,39,3,5,6.84E+18,0,8,210400,1700000,37,120,6.94E+18,1,20,20,6014,218,20500,217,4,0,1,0,0,0,0,0,0,0,0,0,0,0
6.94E+18,28,23,4,6.84E+18,0,8,210400,1700000,37,120,6.69E+18,1,15,13,20900,340,85500,122,3,0,1,0,0,0,0,0,0,0,0,0,0,0
6.94E+18,26,3,3,6.84E+18,0,8,210400,1700000,37,120,6.94E+18,1,31,16,1106,25,5335,25,3,0,1,0,0,0,0,0,0,0,0,0,0,0
6.94E+18,37,1,4,6.84E+18,0,8,210400,1700000,37,120,6.91E+18,1,23,11,86900,8740,310600,504,3,0,1,0,0,0,0,0,0,0,0,0,0,0
6.94E+18,27,3,1,6.84E+18,0,8,210400,1700000,37,120,6.86E+18,1,13,17,5569,171,17100,55,3,0,1,0,0,0,0,0,0,0,0,0,0,0
