id,text,hour,dayofweek,authorMeta.id,authorMeta.verified,authorMeta.following,authorMeta.fans,authorMeta.heart,authorMeta.video,authorMeta.digg,musicMeta.musicId,musicMeta.musicOriginal,musicMeta.duration,videoMeta.duration,diggCount,shareCount,playCount,commentCount,numHashtags,fyp,foryou,foryoupage,viral,fypシ,xyzbca
6.903383880699629e+18,55.0,5,0,6.674280963508602e+18,0,608.0,101100.0,124200.0,26.0,45500.0,6.837612226212367e+18,1,45.0,12.0,22.0,0.0,237.0,0.0,6,0,0,0,0,0,0
6.895452402367943e+18,62.0,20,6,6.674280963508602e+18,0,608.0,101100.0,124200.0,26.0,45500.0,6.892011411657035e+18,1,10.0,10.0,10.0,0.0,318.0,1.0,5,0,0,0,0,0,0
6.894426781529476e+18,66.0,2,4,6.674280963508602e+18,0,608.0,101100.0,124200.0,26.0,45500.0,6.889276181086996e+18,0,30.0,9.0,9.0,0.0,179.0,2.0,3,0,0,0,0,0,0
6.874686691521678e+18,63.0,21,6,6.674280963508602e+18,0,608.0,101100.0,124200.0,26.0,45500.0,6.873183367093849e+18,1,17.0,15.0,12.0,0.0,266.0,0.0,5,0,0,0,0,0,0
6.874651520709758e+18,45.0,19,6,6.674280963508602e+18,0,608.0,101100.0,124200.0,26.0,45500.0,6.863168986218024e+18,1,40.0,40.0,12.0,0.0,337.0,0.0,4,0,0,0,0,0,0
6.872483887499464e+18,146.0,23,0,6.674280963508602e+18,0,608.0,101100.0,124200.0,26.0,45500.0,6.872483864690953e+18,1,13.0,13.0,13.0,0.0,245.0,0.0,4,0,0,0,0,0,0
6.872056430397084e+18,108.0,19,6,6.674280963508602e+18,0,608.0,101100.0,124200.0,26.0,45500.0,6.746537486933035e+18,0,30.0,12.0,15.0,0.0,292.0,3.0,5,0,0,0,0,0,0
6.871249844229459e+18,91.0,15,4,6.674280963508602e+18,0,608.0,101100.0,124200.0,26.0,45500.0,6.609055112352501e+18,1,10.0,10.0,8.0,0.0,201.0,0.0,5,0,0,0,0,0,0
6.869451811506458e+18,86.0,19,6,6.674280963508602e+18,0,608.0,101100.0,124200.0,26.0,45500.0,6.852321544845233e+18,1,16.0,13.0,22.0,0.0,263.0,1.0,7,0,0,0,0,0,0
6.865677083792641e+18,65.0,14,3,6.674280963508602e+18,0,608.0,101100.0,124200.0,26.0,45500.0,6.864302133651575e+18,1,15.0,8.0,16.0,0.0,296.0,2.0,3,0,0,0,0,0,0
6.856556288952913e+18,147.0,1,0,6.674280963508602e+18,0,608.0,101100.0,124200.0,26.0,45500.0,6.754395658758737e+18,1,13.0,13.0,28.0,0.0,476.0,0.0,8,0,0,0,0,0,0
6.852341177987912e+18,127.0,16,2,6.674280963508602e+18,0,608.0,101100.0,124200.0,26.0,45500.0,6.841269061528161e+18,1,10.0,10.0,1683.0,1270.0,6464.0,374.0,9,0,0,0,0,0,0
6.85204006252854e+18,61.0,20,1,6.674280963508602e+18,0,608.0,101100.0,124200.0,26.0,45500.0,6.835719464378551e+18,1,11.0,11.0,41.0,1.0,409.0,0.0,6,0,0,0,0,0,0
6.847583053989088e+18,51.0,20,3,6.674280963508602e+18,0,608.0,101100.0,124200.0,26.0,45500.0,6.847583049983592e+18,1,59.0,59.0,10.0,0.0,288.0,0.0,5,0,0,0,0,0,0
6.8475630380574e+18,99.0,19,3,6.674280963508602e+18,0,608.0,101100.0,124200.0,26.0,45500.0,6.84756305790475e+18,1,5.0,5.0,15.0,0.0,419.0,0.0,5,0,0,0,0,0,0
6.842508462178586e+18,51.0,4,4,6.674280963508602e+18,0,608.0,101100.0,124200.0,26.0,45500.0,6.793765831802128e+18,1,47.0,36.0,17.0,0.0,441.0,1.0,5,0,0,0,0,0,0
6.842502357306135e+18,115.0,4,4,6.674280963508602e+18,0,608.0,101100.0,124200.0,26.0,45500.0,6.816121921197855e+18,1,9.0,9.0,24.0,0.0,487.0,4.0,9,0,0,0,0,0,0
6.842394934486568e+18,100.0,21,3,6.674280963508602e+18,0,608.0,101100.0,124200.0,26.0,45500.0,6.834249593002266e+18,1,57.0,13.0,54.0,0.0,634.0,1.0,8,0,0,0,0,0,0
6.84180729670889e+18,62.0,7,2,6.674280963508602e+18,0,608.0,101100.0,124200.0,26.0,45500.0,6.84180722062836e+18,1,8.0,8.0,13.0,0.0,430.0,1.0,5,0,0,0,0,0,0
6.841806805203488e+18,60.0,7,2,6.674280963508602e+18,0,608.0,101100.0,124200.0,26.0,45500.0,6.84180673107752e+18,1,8.0,8.0,14.0,0.0,578.0,2.0,5,0,0,0,0,0,0
6.841793010385161e+18,32.0,6,2,6.674280963508602e+18,0,608.0,101100.0,124200.0,26.0,45500.0,6.841792936527531e+18,1,9.0,9.0,16.0,0.0,452.0,0.0,3,0,0,0,0,0,0
6.943469194532949e+18,7.0,6,3,6.638131961884e+18,0,8.0,92400.0,1300000.0,353.0,4674.0,6.789986260904693e+18,1,48.0,33.0,63.0,0.0,333.0,1.0,1,1,0,0,0,0,0
6.943450467255045e+18,141.0,4,3,6.638131961884e+18,0,8.0,92400.0,1300000.0,353.0,4674.0,6.937326680499637e+18,1,8.0,10.0,54.0,1.0,417.0,0.0,12,0,0,0,0,0,0
6.942684286956916e+18,149.0,3,1,6.638131961884e+18,0,8.0,92400.0,1300000.0,353.0,4674.0,6.942684215955836e+18,1,11.0,11.0,112.0,2.0,782.0,1.0,12,0,0,1,0,0,0
6.942326624478055e+18,125.0,4,0,6.638131961884e+18,0,8.0,92400.0,1300000.0,353.0,4674.0,6.942326585458444e+18,1,17.0,18.0,13.0,0.0,176.0,0.0,9,0,0,0,0,0,0
6.937830517429587e+18,149.0,1,2,6.638131961884e+18,0,8.0,92400.0,1300000.0,353.0,4674.0,6.937083515620119e+18,1,33.0,22.0,175.0,10.0,1350.0,0.0,11,0,0,0,0,1,0
6.936129697306676e+18,77.0,11,4,6.638131961884e+18,0,8.0,92400.0,1300000.0,353.0,4674.0,6.936129684061195e+18,1,21.0,21.0,133.0,12.0,1160.0,2.0,6,0,0,1,0,0,0
6.935302400336989e+18,1.0,5,2,6.638131961884e+18,0,8.0,92400.0,1300000.0,353.0,4674.0,6.935302352337473e+18,1,10.0,10.0,1268.0,57.0,5386.0,13.0,0,0,0,0,0,0,0
6.934346882655243e+18,62.0,16,6,6.638131961884e+18,0,8.0,92400.0,1300000.0,353.0,4674.0,6.934346875319373e+18,1,39.0,40.0,21.0,0.0,465.0,0.0,5,0,0,0,0,0,0
6.934282070529199e+18,103.0,11,6,6.638131961884e+18,0,8.0,92400.0,1300000.0,353.0,4674.0,6.934282044721663e+18,1,12.0,13.0,147.0,16.0,1209.0,0.0,9,0,0,0,0,0,0
6.933774039907421e+18,104.0,3,5,6.638131961884e+18,0,8.0,92400.0,1300000.0,353.0,4674.0,6.933773977924013e+18,1,15.0,15.0,216.0,10.0,1308.0,1.0,7,0,0,0,0,0,0
6.933770725518085e+18,145.0,2,5,6.638131961884e+18,0,8.0,92400.0,1300000.0,353.0,4674.0,6.93377066198267e+18,1,20.0,20.0,172.0,27.0,1865.0,3.0,12,1,0,0,0,1,0
6.933249857050216e+18,19.0,17,3,6.638131961884e+18,0,8.0,92400.0,1300000.0,353.0,4674.0,6.933249829539794e+18,1,7.0,7.0,199.0,7.0,1411.0,0.0,1,1,0,0,0,0,0
6.931245895484721e+18,141.0,7,5,6.638131961884e+18,0,8.0,92400.0,1300000.0,353.0,4674.0,6.931245851445202e+18,1,20.0,20.0,23.0,3.0,475.0,1.0,12,1,0,0,0,1,0
6.930988073706638e+18,32.0,14,4,6.638131961884e+18,0,8.0,92400.0,1300000.0,353.0,4674.0,6.93098803370194e+18,1,8.0,8.0,66.0,16.0,782.0,0.0,2,1,1,0,0,0,0
6.930598540670553e+18,34.0,13,3,6.638131961884e+18,0,8.0,92400.0,1300000.0,353.0,4674.0,6.930598514548361e+18,1,10.0,10.0,232.0,33.0,1705.0,0.0,2,0,0,0,0,0,0
6.930173389059411e+18,32.0,10,2,6.638131961884e+18,0,8.0,92400.0,1300000.0,353.0,4674.0,6.930173355312041e+18,1,10.0,10.0,72.0,0.0,907.0,1.0,2,0,0,0,0,0,0
6.930172726082571e+18,29.0,10,2,6.638131961884e+18,0,8.0,92400.0,1300000.0,353.0,4674.0,6.9301727004973e+18,1,45.0,46.0,72.0,0.0,934.0,0.0,2,1,0,0,0,0,0
6.928579441035595e+18,56.0,3,5,6.638131961884e+18,0,8.0,92400.0,1300000.0,353.0,4674.0,6.928579365844323e+18,1,14.0,14.0,243.0,27.0,1680.0,5.0,5,1,0,0,0,1,0
6.928549955040742e+18,74.0,1,5,6.638131961884e+18,0,8.0,92400.0,1300000.0,353.0,4674.0,6.928549831090672e+18,1,10.0,10.0,273.0,15.0,2241.0,0.0,5,0,0,0,0,0,0
6.92854535619622e+18,14.0,0,5,6.638131961884e+18,0,8.0,92400.0,1300000.0,353.0,4674.0,6.928545254358502e+18,1,23.0,23.0,503.0,17.0,2693.0,2.0,1,1,0,0,0,0,0
6.928427149875482e+18,1.0,17,4,6.638131961884e+18,0,8.0,92400.0,1300000.0,353.0,4674.0,6.928427101058092e+18,1,10.0,10.0,214.0,9.0,1642.0,1.0,0,0,0,0,0,0,0
6.928423774723329e+18,1.0,17,4,6.638131961884e+18,0,8.0,92400.0,1300000.0,353.0,4674.0,6.928423739327991e+18,1,10.0,10.0,207.0,14.0,1541.0,0.0,0,0,0,0,0,0,0
6.928418442580068e+18,19.0,16,4,6.638131961884e+18,0,8.0,92400.0,1300000.0,353.0,4674.0,6.928418396103052e+18,1,9.0,9.0,78.0,1.0,689.0,0.0,2,1,0,0,0,1,0
6.928300254509025e+18,90.0,9,4,6.638131961884e+18,0,8.0,92400.0,1300000.0,353.0,4674.0,6.928300225584975e+18,1,10.0,10.0,229.0,10.0,1524.0,0.0,7,1,0,0,0,1,0
6.928298821550099e+18,25.0,8,4,6.638131961884e+18,0,8.0,92400.0,1300000.0,353.0,4674.0,6.928298766369918e+18,1,9.0,10.0,92.0,4.0,852.0,1.0,1,0,0,0,0,0,0
6.94453825680558e+18,0.0,3,6,6.727306414143833e+18,0,0.0,83600.0,33.0,3.0,2009.0,6.944538237218196e+18,1,33.0,33.0,9.0,0.0,182.0,0.0,0,0,0,0,0,0,0
6.940660297640332e+18,8.0,16,2,6.727306414143833e+18,0,0.0,83600.0,33.0,3.0,2009.0,77874607.0,0,0.0,10.0,16.0,0.0,564.0,0.0,1,0,0,0,0,0,0
6.939961564007288e+18,76.0,19,0,6.727306414143833e+18,0,0.0,83600.0,33.0,3.0,2009.0,6.893113197939756e+18,1,60.0,12.0,6.0,6.0,239.0,63.0,3,1,0,0,0,0,0
6.946979645401107e+18,0.0,17,5,6.820112745612215e+18,0,4.0,95100.0,231900.0,112.0,11800.0,6.946979634747674e+18,1,23.0,23.0,69.0,0.0,852.0,0.0,0,0,0,0,0,0,0
6.945928070993908e+18,1.0,21,2,6.820112745612215e+18,0,4.0,95100.0,231900.0,112.0,11800.0,6.945927992455548e+18,1,10.0,10.0,471.0,25.0,7424.0,0.0,0,0,0,0,0,0,0
6.945732258225457e+18,21.0,8,2,6.820112745612215e+18,0,4.0,95100.0,231900.0,112.0,11800.0,6.945732215330393e+18,1,10.0,10.0,298.0,1.0,5920.0,109.0,0,0,0,0,0,0,0
6.945014614748876e+18,61.0,10,0,6.820112745612215e+18,0,4.0,95100.0,231900.0,112.0,11800.0,6.945014587653754e+18,1,3.0,3.0,301.0,2.0,7348.0,0.0,0,0,0,0,0,0,0
6.942516566600748e+18,30.0,16,0,6.820112745612215e+18,0,4.0,95100.0,231900.0,112.0,11800.0,6.942516550008098e+18,1,33.0,33.0,212.0,2.0,4860.0,44.0,0,0,0,0,0,0,0
6.939482374107303e+18,0.0,12,6,6.820112745612215e+18,0,4.0,95100.0,231900.0,112.0,11800.0,6.939482353387572e+18,1,21.0,21.0,514.0,6.0,32600.0,0.0,0,0,0,0,0,0,0
6.939472599772712e+18,2.0,11,6,6.820112745612215e+18,0,4.0,95100.0,231900.0,112.0,11800.0,6.939472579220491e+18,1,10.0,10.0,467.0,6.0,43000.0,0.0,0,0,0,0,0,0,0
6.939038248534543e+18,0.0,7,5,6.820112745612215e+18,0,4.0,95100.0,231900.0,112.0,11800.0,6.939038261004652e+18,1,49.0,50.0,964.0,77.0,88300.0,0.0,0,0,0,0,0,0,0
6.938803217518169e+18,139.0,16,4,6.820112745612215e+18,0,4.0,95100.0,231900.0,112.0,11800.0,6.938803206134697e+18,1,10.0,10.0,12000.0,472.0,2800000.0,0.0,0,0,0,0,0,0,0
6.938631958712847e+18,7.0,5,4,6.820112745612215e+18,0,4.0,95100.0,231900.0,112.0,11800.0,6.926268827802078e+18,1,20.0,14.0,2017.0,73.0,230300.0,0.0,0,0,0,0,0,0,0
6.93840890734158e+18,21.0,14,3,6.820112745612215e+18,0,4.0,95100.0,231900.0,112.0,11800.0,6.936888048529575e+18,1,28.0,28.0,992.0,21.0,177600.0,0.0,1,0,0,0,0,0,0
6.938028599010348e+18,27.0,14,2,6.820112745612215e+18,0,4.0,95100.0,231900.0,112.0,11800.0,6.938028579695513e+18,1,5.0,5.0,567.0,3.0,134500.0,0.0,0,0,0,0,0,0,0
6.936888048231681e+18,40.0,12,6,6.820112745612215e+18,0,4.0,95100.0,231900.0,112.0,11800.0,6.936888048529575e+18,1,28.0,28.0,753.0,9.0,130200.0,0.0,0,0,0,0,0,0,0
6.935721347091942e+18,10.0,9,3,6.820112745612215e+18,0,4.0,95100.0,231900.0,112.0,11800.0,6.935721318683839e+18,1,34.0,35.0,654.0,17.0,119600.0,0.0,0,0,0,0,0,0,0
6.935482631018548e+18,0.0,17,2,6.820112745612215e+18,0,4.0,95100.0,231900.0,112.0,11800.0,6.935482615583493e+18,1,35.0,35.0,810.0,18.0,119800.0,0.0,0,0,0,0,0,0,0
6.932782860680039e+18,0.0,10,2,6.820112745612215e+18,0,4.0,95100.0,231900.0,112.0,11800.0,6.629252098498235e+18,1,58.0,34.0,587.0,6.0,106500.0,0.0,0,0,0,0,0,0,0
6.932490632854392e+18,0.0,16,1,6.820112745612215e+18,0,4.0,95100.0,231900.0,112.0,11800.0,6.932490616580361e+18,1,13.0,13.0,726.0,9.0,100300.0,0.0,0,0,0,0,0,0,0
6.931308822573125e+18,0.0,11,5,6.820112745612215e+18,0,4.0,95100.0,231900.0,112.0,11800.0,6.93130880900483e+18,1,15.0,15.0,878.0,17.0,96400.0,0.0,0,0,0,0,0,0,0
6.92995646861137e+18,0.0,20,1,6.820112745612215e+18,0,4.0,95100.0,231900.0,112.0,11800.0,6.929956458675064e+18,1,28.0,28.0,709.0,9.0,99300.0,0.0,0,0,0,0,0,0,0
6.928687105455541e+18,14.0,10,5,6.820112745612215e+18,0,4.0,95100.0,231900.0,112.0,11800.0,6.928687085461786e+18,1,14.0,14.0,690.0,6.0,85100.0,0.0,0,0,0,0,0,0,0
6.927358386090593e+18,50.0,20,1,6.820112745612215e+18,0,4.0,95100.0,231900.0,112.0,11800.0,6.921788378452659e+18,1,9.0,6.0,472.0,4.0,91500.0,0.0,0,0,0,0,0,0,0
6.926835368440499e+18,0.0,10,0,6.820112745612215e+18,0,4.0,95100.0,231900.0,112.0,11800.0,6.926835328800296e+18,1,13.0,13.0,601.0,10.0,75900.0,0.0,0,0,0,0,0,0,0
6.92358149623004e+18,29.0,15,5,6.820112745612215e+18,0,4.0,95100.0,231900.0,112.0,11800.0,6.914414347737745e+18,1,58.0,40.0,1005.0,11.0,76000.0,0.0,0,0,0,0,0,0,0
6.922722158733004e+18,0.0,8,3,6.820112745612215e+18,0,4.0,95100.0,231900.0,112.0,11800.0,6.92272212636972e+18,1,9.0,9.0,1281.0,17.0,76200.0,0.0,0,0,0,0,0,0,0
6.921279384309501e+18,0.0,10,6,6.820112745612215e+18,0,4.0,95100.0,231900.0,112.0,11800.0,6.779363748906946e+18,1,51.0,44.0,519.0,3.0,61600.0,37.0,0,0,0,0,0,0,0
6.945450220692065e+18,0.0,14,1,6.540164247074225e+18,0,47.0,98900.0,16000.0,72.0,1758.0,6.941641601554992e+18,1,13.0,13.0,112.0,0.0,920.0,4.0,0,0,0,0,0,0,0
6.945211539796397e+18,0.0,22,0,6.540164247074225e+18,0,47.0,98900.0,16000.0,72.0,1758.0,6.941641601554992e+18,1,13.0,13.0,454.0,1.0,3166.0,18.0,0,0,0,0,0,0,0
6.945205846519418e+18,45.0,22,0,6.540164247074225e+18,0,47.0,98900.0,16000.0,72.0,1758.0,6.934669492958055e+18,1,28.0,26.0,119.0,0.0,980.0,5.0,3,0,1,0,0,1,0
6.944453630376316e+18,0.0,21,5,6.540164247074225e+18,0,47.0,98900.0,16000.0,72.0,1758.0,6.940808024915283e+18,1,22.0,15.0,81.0,0.0,653.0,6.0,0,0,0,0,0,0,0
6.944278183273319e+18,7.0,10,5,6.540164247074225e+18,0,47.0,98900.0,16000.0,72.0,1758.0,6.934669492958055e+18,1,28.0,19.0,37.0,0.0,449.0,5.0,1,1,0,0,0,0,0
6.944276783449656e+18,11.0,10,5,6.540164247074225e+18,0,47.0,98900.0,16000.0,72.0,1758.0,6.931267687742066e+18,1,27.0,15.0,104.0,0.0,714.0,4.0,2,1,0,0,0,1,0
6.943653424554724e+18,15.0,18,3,6.540164247074225e+18,0,47.0,98900.0,16000.0,72.0,1758.0,6.876897561152654e+18,1,59.0,8.0,31.0,1.0,381.0,3.0,2,1,0,0,0,1,0
6.943465013998916e+18,29.0,5,3,6.540164247074225e+18,0,47.0,98900.0,16000.0,72.0,1758.0,6.941284763638435e+18,1,20.0,20.0,199.0,0.0,1223.0,4.0,2,0,0,0,0,1,0
6.941778859826236e+18,0.0,16,5,6.540164247074225e+18,0,47.0,98900.0,16000.0,72.0,1758.0,6.9312585675971e+18,1,17.0,17.0,159.0,0.0,1043.0,3.0,0,0,0,0,0,0,0
6.941233700466119e+18,42.0,5,4,6.540164247074225e+18,0,47.0,98900.0,16000.0,72.0,1758.0,6.9312585675971e+18,1,17.0,15.0,150.0,0.0,1643.0,3.0,2,1,0,0,0,1,0
6.940452293456203e+18,11.0,2,2,6.540164247074225e+18,0,47.0,98900.0,16000.0,72.0,1758.0,6.934999164417838e+18,1,43.0,34.0,64.0,0.0,698.0,7.0,2,1,0,0,0,1,0
6.939424298817883e+18,42.0,8,6,6.540164247074225e+18,0,47.0,98900.0,16000.0,72.0,1758.0,6.567908898903166e+18,1,14.0,15.0,188.0,1.0,1513.0,4.0,1,1,0,0,0,0,0
6.930691632547237e+18,53.0,19,3,6.540164247074225e+18,0,47.0,98900.0,16000.0,72.0,1758.0,6.908148915485363e+18,1,11.0,11.0,175.0,0.0,1756.0,10.0,1,0,0,0,0,1,0
6.930686326706589e+18,20.0,19,3,6.540164247074225e+18,0,47.0,98900.0,16000.0,72.0,1758.0,6.912305914976554e+18,1,11.0,11.0,96.0,0.0,1022.0,7.0,2,0,1,0,0,1,0
6.930669484978015e+18,0.0,18,3,6.540164247074225e+18,0,47.0,98900.0,16000.0,72.0,1758.0,6.912305914976554e+18,1,11.0,11.0,120.0,0.0,993.0,1.0,0,0,0,0,0,0,0
6.929671015341608e+18,11.0,1,1,6.540164247074225e+18,0,47.0,98900.0,16000.0,72.0,1758.0,6.882763701317848e+18,1,58.0,15.0,108.0,1.0,977.0,1.0,1,0,0,0,0,1,0
6.92436779092527e+18,19.0,18,0,6.540164247074225e+18,0,47.0,98900.0,16000.0,72.0,1758.0,6.735555734081228e+18,0,6.0,6.0,686.0,3.0,4448.0,24.0,1,0,0,0,0,1,0
6.923810496181176e+18,25.0,6,6,6.540164247074225e+18,0,47.0,98900.0,16000.0,72.0,1758.0,6.735555734081228e+18,0,6.0,6.0,776.0,5.0,8176.0,12.0,1,0,0,0,0,1,0
6.923261282447673e+18,0.0,19,4,6.540164247074225e+18,0,47.0,98900.0,16000.0,72.0,1758.0,6.912320702372711e+18,1,55.0,15.0,130.0,0.0,1166.0,1.0,0,0,0,0,0,0,0
6.923260080183953e+18,0.0,19,4,6.540164247074225e+18,0,47.0,98900.0,16000.0,72.0,1758.0,6.848335781690479e+18,1,50.0,15.0,70.0,1.0,1154.0,2.0,0,0,0,0,0,0,0
6.923259435523624e+18,0.0,19,4,6.540164247074225e+18,0,47.0,98900.0,16000.0,72.0,1758.0,6.858489147720502e+18,1,28.0,29.0,124.0,0.0,1010.0,1.0,0,0,0,0,0,0,0
6.923248605130214e+18,0.0,18,4,6.540164247074225e+18,0,47.0,98900.0,16000.0,72.0,1758.0,6.903352937595063e+18,1,21.0,17.0,87.0,0.0,1104.0,2.0,0,0,0,0,0,0,0
6.920848686008258e+18,16.0,7,5,6.540164247074225e+18,0,47.0,98900.0,16000.0,72.0,1758.0,6.907770721960316e+18,1,15.0,15.0,111.0,2.0,1303.0,7.0,1,0,0,0,0,1,0
6.920737292411881e+18,14.0,23,4,6.540164247074225e+18,0,47.0,98900.0,16000.0,72.0,1758.0,6.917792132925328e+18,1,14.0,15.0,87.0,1.0,1057.0,3.0,1,0,0,0,0,1,0
6.920683458520041e+18,31.0,20,4,6.540164247074225e+18,0,47.0,98900.0,16000.0,72.0,1758.0,6.917792132925328e+18,1,14.0,15.0,101.0,0.0,1138.0,10.0,2,0,0,0,0,1,0
6.838533355085072e+18,0.0,11,0,6.809464210519557e+18,0,327.0,69200.0,372900.0,24.0,160.0,6.763213190592466e+18,1,25.0,11.0,29400.0,262.0,217000.0,96.0,0,0,0,0,0,0,0
6.837791271713559e+18,0.0,11,5,6.809464210519557e+18,0,327.0,69200.0,372900.0,24.0,160.0,6.740487415972102e+18,0,41.0,5.0,758.0,2.0,10300.0,6.0,0,0,0,0,0,0,0
6.821059663166e+18,0.0,9,2,6.809464210519557e+18,0,327.0,69200.0,372900.0,24.0,160.0,6.815535367245139e+18,1,15.0,15.0,4586.0,65.0,28300.0,59.0,0,0,0,0,0,0,0
6.821016919219391e+18,0.0,6,2,6.809464210519557e+18,0,327.0,69200.0,372900.0,24.0,160.0,6.763940220724316e+18,0,30.0,15.0,27200.0,319.0,199100.0,174.0,0,0,0,0,0,0,0
6.8188528305694e+18,0.0,10,3,6.809464210519557e+18,0,327.0,69200.0,372900.0,24.0,160.0,6.811834250061696e+18,1,14.0,9.0,3388.0,16.0,23800.0,28.0,0,0,0,0,0,0,0
6.818534770134273e+18,0.0,13,2,6.809464210519557e+18,0,327.0,69200.0,372900.0,24.0,160.0,6.780911176323829e+18,1,38.0,14.0,12800.0,81.0,85300.0,59.0,0,0,0,0,0,0,0
6.81849598821953e+18,0.0,11,2,6.809464210519557e+18,0,327.0,69200.0,372900.0,24.0,160.0,6.737514445645283e+18,0,57.0,11.0,1231.0,3.0,18500.0,5.0,0,0,0,0,0,0,0
6.818485408863653e+18,0.0,10,2,6.809464210519557e+18,0,327.0,69200.0,372900.0,24.0,160.0,6.737841044676723e+18,0,34.0,15.0,30300.0,405.0,234100.0,151.0,0,0,0,0,0,0,0
6.818429795370633e+18,0.0,7,2,6.809464210519557e+18,0,327.0,69200.0,372900.0,24.0,160.0,6.818406542358875e+18,1,11.0,11.0,2675.0,15.0,23800.0,20.0,0,0,0,0,0,0,0
6.818428166672092e+18,0.0,7,2,6.809464210519557e+18,0,327.0,69200.0,372900.0,24.0,160.0,6.77436815736154e+18,1,27.0,14.0,1861.0,13.0,21800.0,7.0,0,0,0,0,0,0,0
6.818424783789624e+18,0.0,6,2,6.809464210519557e+18,0,327.0,69200.0,372900.0,24.0,160.0,6.770736353157156e+18,1,59.0,10.0,80500.0,707.0,437900.0,564.0,0,0,0,0,0,0,0
6.817962757980294e+18,0.0,0,1,6.809464210519557e+18,0,327.0,69200.0,372900.0,24.0,160.0,6.800317900650499e+18,1,15.0,14.0,2390.0,14.0,22200.0,24.0,0,0,0,0,0,0,0
6.817768838197759e+18,0.0,12,0,6.809464210519557e+18,0,327.0,69200.0,372900.0,24.0,160.0,6.813310841916558e+18,1,34.0,15.0,3843.0,18.0,28100.0,30.0,0,0,0,0,0,0,0
6.817746442203958e+18,0.0,10,0,6.809464210519557e+18,0,327.0,69200.0,372900.0,24.0,160.0,6.816232128217386e+18,1,29.0,12.0,151300.0,1051.0,821400.0,568.0,0,0,0,0,0,0,0
6.817062961522232e+18,0.0,14,5,6.809464210519557e+18,0,327.0,69200.0,372900.0,24.0,160.0,6.783189430489435e+18,1,40.0,9.0,1779.0,4.0,16800.0,19.0,0,0,0,0,0,0,0
6.816675351226371e+18,0.0,13,4,6.809464210519557e+18,0,327.0,69200.0,372900.0,24.0,160.0,6.791452579487321e+18,1,24.0,10.0,4298.0,48.0,29400.0,35.0,0,0,0,0,0,0,0
6.816656378942344e+18,0.0,12,4,6.809464210519557e+18,0,327.0,69200.0,372900.0,24.0,160.0,6.797280936460307e+18,1,16.0,12.0,1455.0,19.0,14200.0,7.0,0,0,0,0,0,0,0
6.81665552912168e+18,0.0,12,4,6.809464210519557e+18,0,327.0,69200.0,372900.0,24.0,160.0,6.79542271328964e+18,0,34.0,14.0,1976.0,23.0,27200.0,10.0,0,0,0,0,0,0,0
6.816559114286535e+18,0.0,6,4,6.809464210519557e+18,0,327.0,69200.0,372900.0,24.0,160.0,6.758375059804425e+18,1,30.0,10.0,2336.0,16.0,18900.0,14.0,0,0,0,0,0,0,0
6.816262022531912e+18,0.0,10,3,6.809464210519557e+18,0,327.0,69200.0,372900.0,24.0,160.0,6.816187719534792e+18,1,14.0,15.0,1359.0,16.0,11900.0,10.0,0,0,0,0,0,0,0
6.816260734700277e+18,0.0,10,3,6.809464210519557e+18,0,327.0,69200.0,372900.0,24.0,160.0,6.786164556604444e+18,1,34.0,15.0,3288.0,20.0,21400.0,33.0,0,0,0,0,0,0,0
6.816257638419025e+18,0.0,10,3,6.809464210519557e+18,0,327.0,69200.0,372900.0,24.0,160.0,6.765753257345322e+18,1,34.0,10.0,2245.0,11.0,16500.0,19.0,0,0,0,0,0,0,0
6.816257307320602e+18,0.0,10,3,6.809464210519557e+18,0,327.0,69200.0,372900.0,24.0,160.0,6.801045507646049e+18,1,32.0,13.0,1155.0,7.0,9870.0,9.0,0,0,0,0,0,0,0
6.816256912238153e+18,0.0,10,3,6.809464210519557e+18,0,327.0,69200.0,372900.0,24.0,160.0,6.797574425442079e+18,1,14.0,9.0,845.0,3.0,7515.0,9.0,0,0,0,0,0,0,0
6.946175828812107e+18,25.0,13,3,6.556893463672422e+18,0,7150.0,126900.0,882200.0,178.0,62400.0,6.946175825309978e+18,1,32.0,32.0,57.0,0.0,403.0,0.0,0,0,0,0,0,0,0
6.945746102377369e+18,114.0,9,2,6.556893463672422e+18,0,7150.0,126900.0,882200.0,178.0,62400.0,6.945746088917732e+18,1,22.0,23.0,83.0,0.0,418.0,4.0,3,1,0,1,0,0,0
6.945648960795087e+18,50.0,3,2,6.556893463672422e+18,0,7150.0,126900.0,882200.0,178.0,62400.0,6.945648880780399e+18,1,8.0,8.0,49.0,3.0,377.0,2.0,4,1,0,1,0,0,0
6.943179223939041e+18,58.0,11,2,6.556893463672422e+18,0,7150.0,126900.0,882200.0,178.0,62400.0,6.886049655596027e+18,1,18.0,16.0,126.0,0.0,635.0,6.0,4,1,0,1,0,0,0
6.942819680209997e+18,40.0,12,1,6.556893463672422e+18,0,7150.0,126900.0,882200.0,178.0,62400.0,6.928827743895293e+18,0,9.0,9.0,404.0,1.0,3893.0,4.0,4,1,0,1,0,0,0
6.941998592026562e+18,39.0,7,6,6.556893463672422e+18,0,7150.0,126900.0,882200.0,178.0,62400.0,6.941998570732016e+18,1,24.0,24.0,137.0,0.0,661.0,8.0,4,1,0,1,0,0,0
